created_at,DATE,entry_id,Temperature(C),Turbidity(NTU),Dissolved Oxygen(g/ml),PH,Ammonia(g/ml),Nitrate(g/ml),Fish_length(cm),Fish_weight(g)
2021-09-25 22:20:27 CET,25-09-2021,202393,22.75,-10,10.749,3.9078,0.71841,958,33.62,345.4
2021-09-25 22:20:53 CET,25-09-2021,202394,22.75,-10,10.504,3.9078,0.69102,951,33.62,345.4
2021-09-25 22:21:17 CET,25-09-2021,202395,22.75,-10,10.985,3.90326,0.68834,912,33.62,345.4
2021-09-25 22:21:39 CET,25-09-2021,202396,22.6875,-10,10.872,3.90326,0.69102,853,33.62,345.4
2021-09-25 22:22:02 CET,25-09-2021,202397,22.6875,-10,11.278,3.90326,0.70459,923,33.62,345.4
2021-09-25 22:22:26 CET,25-09-2021,202398,22.75,-10,11.061,3.90326,0.69102,923,33.62,345.4
2021-09-25 22:22:50 CET,25-09-2021,202399,22.75,-10,10.645,3.9078,0.70459,925,33.62,345.4
2021-09-25 22:23:12 CET,25-09-2021,202400,22.75,-10,10.504,3.9078,0.70185,922,33.62,345.4
2021-09-25 22:23:34 CET,25-09-2021,202401,22.75,-10,10.56,3.95319,0.71009,918,33.62,345.4
2021-09-25 22:23:58 CET,25-09-2021,202402,22.6875,-10,10.457,3.90326,0.71009,915,33.62,345.4
2021-09-25 22:24:20 CET,25-09-2021,202403,22.75,-10,10.24,3.97135,0.23533,913,33.62,345.4
2021-09-25 22:24:43 CET,25-09-2021,202404,22.75,-10,11.174,3.91234,0.75263,919,33.62,345.4
2021-09-25 22:25:06 CET,25-09-2021,202405,22.75,-10,11.419,3.91688,0.7212,918,33.62,345.4
2021-09-25 22:25:27 CET,25-09-2021,202406,22.75,-10,10.117,3.91234,0.26572,839,33.62,345.4
2021-09-25 22:25:51 CET,25-09-2021,202407,22.75,-10,11.231,3.92596,0.27701,839,33.62,345.4
2021-09-25 22:26:13 CET,25-09-2021,202408,22.75,-10,10.324,3.90326,0.70459,922,33.62,345.4
2021-09-25 22:26:36 CET,25-09-2021,202409,22.75,-10,10.57,3.90326,0.73533,912,33.62,345.4
2021-09-25 22:26:59 CET,25-09-2021,202410,22.75,-10,10.466,3.9078,0.71841,910,33.62,345.4
2021-09-25 22:27:22 CET,25-09-2021,202411,22.6875,-10,10.381,3.90326,0.72965,908,33.62,345.4
2021-09-25 22:27:44 CET,25-09-2021,202412,22.75,-10,10.57,3.9078,0.72401,907,33.62,345.4
2021-09-25 22:28:08 CET,25-09-2021,202413,22.75,-10,10.73,3.90326,0.70185,982,33.62,345.4
2021-09-25 22:28:31 CET,25-09-2021,202414,22.75,-10,10.721,3.91688,0.73248,899,33.62,345.4
2021-09-25 22:28:54 CET,25-09-2021,202415,22.6875,-10,10.504,3.91234,0.75263,901,33.62,345.4
2021-09-25 22:29:28 CET,25-09-2021,202416,22.75,-10,9.56,3.90326,0.74393,832,33.62,345.4
2021-09-25 22:29:52 CET,25-09-2021,202417,22.75,-10,10.202,3.89872,0.74972,905,33.62,345.4
2021-09-25 22:30:14 CET,25-09-2021,202418,22.75,-10,10.202,3.90326,0.79757,831,33.62,345.4
2021-09-25 22:30:37 CET,25-09-2021,202419,22.75,-10,10.334,3.90326,0.75848,907,33.62,345.4
2021-09-25 22:31:01 CET,25-09-2021,202420,22.75,-10,10.07,3.90326,0.76142,910,33.62,345.4
2021-09-25 22:31:24 CET,25-09-2021,202421,22.75,-10,9.022,3.90326,0.79144,911,33.62,345.4
2021-09-25 22:31:50 CET,25-09-2021,202422,22.6875,-10,10.872,3.90326,0.74972,844,33.62,345.4
2021-09-25 22:32:12 CET,25-09-2021,202423,22.6875,-10,10.032,3.9078,0.77031,912,33.62,345.4
2021-09-25 22:32:37 CET,25-09-2021,202424,22.6875,-10,10.136,3.90326,0.70733,909,33.62,345.4
2021-09-25 22:33:01 CET,25-09-2021,202425,22.75,-10,10.022,3.90326,0.79144,897,33.62,345.4
2021-09-25 22:33:26 CET,25-09-2021,202426,22.6875,-10,10.627,3.90326,0.81625,896,33.62,345.4
2021-09-25 22:33:51 CET,25-09-2021,202427,22.6875,-10,10.324,3.90326,0.81941,907,33.62,345.4
2021-09-25 22:34:14 CET,25-09-2021,202428,22.75,-10,10.674,3.94412,0.28873,817,33.62,345.4
2021-09-25 22:34:37 CET,25-09-2021,202429,22.6875,-10,10.334,3.9078,0.27701,830,33.62,345.4
2021-09-25 22:35:00 CET,25-09-2021,202430,22.75,-10,12.495,3.91234,0.24236,912,33.62,345.4
2021-09-25 22:35:22 CET,25-09-2021,202431,22.75,-10,10.9,3.90326,0.7793,909,33.62,345.4
2021-09-25 22:35:46 CET,25-09-2021,202432,22.6875,-10,10.862,3.90326,0.7793,903,33.62,345.4
2021-09-25 22:36:13 CET,25-09-2021,202433,22.75,-10,8.465,3.91688,0.78231,896,33.62,345.4
2021-09-25 22:36:35 CET,25-09-2021,202434,22.6875,-10,10.494,3.9078,0.84181,898,33.62,345.4
2021-09-25 22:37:00 CET,25-09-2021,202435,22.6875,-10,11.061,3.9078,0.81311,909,33.62,345.4
2021-09-25 22:37:23 CET,25-09-2021,202436,22.75,-10,11.004,4.04398,0.84506,909,33.62,345.4
2021-09-25 22:37:48 CET,25-09-2021,202437,22.6875,-10,10.749,4.04398,0.82894,818,33.62,345.4
2021-09-25 22:38:12 CET,25-09-2021,202438,22.75,-10,10.381,3.91234,0.79144,915,33.62,345.4
2021-09-25 22:38:36 CET,25-09-2021,202439,22.6875,-10,10.919,3.9078,0.7945,903,33.62,345.4
2021-09-25 22:38:59 CET,25-09-2021,202440,22.6875,-10,11.457,3.90326,0.79757,909,33.62,345.4
2021-09-25 22:39:21 CET,25-09-2021,202441,22.6875,-10,10.324,3.90326,0.7945,902,33.62,345.4
2021-09-25 22:39:44 CET,25-09-2021,202442,22.6875,-10,10.381,3.90326,0.7945,897,33.62,345.4
2021-09-25 22:40:07 CET,25-09-2021,202443,22.6875,-10,9.296,3.91234,0.79757,896,33.62,345.4
2021-09-25 22:40:28 CET,25-09-2021,202444,22.6875,-10,11.174,3.91234,0.81311,891,33.62,345.4
2021-09-25 22:40:52 CET,25-09-2021,202445,22.6875,-10,10.929,3.90326,0.85487,890,33.62,345.4
2021-09-25 22:41:14 CET,25-09-2021,202446,22.6875,-10,10.721,3.90326,0.80375,887,33.62,345.4
2021-09-25 22:41:37 CET,25-09-2021,202447,22.6875,-10,10.627,3.89418,0.80686,885,33.62,345.4
2021-09-25 22:42:00 CET,25-09-2021,202448,22.6875,-10,11.24,3.91234,0.82575,881,33.62,345.4
2021-09-25 22:42:22 CET,25-09-2021,202449,22.6875,-10,10.381,3.94412,0.83214,879,33.62,345.4
2021-09-25 22:42:45 CET,25-09-2021,202450,22.6875,-10,11.24,3.90326,0.81625,877,33.62,345.4
2021-09-25 22:43:07 CET,25-09-2021,202451,22.75,-10,11.183,3.90326,0.83214,880,33.62,345.4
2021-09-25 22:43:33 CET,25-09-2021,202452,22.6875,-10,11.231,3.90326,0.84832,880,33.62,345.4
2021-09-25 22:43:56 CET,25-09-2021,202453,22.6875,-10,11.127,3.90326,0.84506,810,33.62,345.4
2021-09-25 22:44:18 CET,25-09-2021,202454,22.6875,-10,10.627,3.9078,0.83214,887,33.62,345.4
2021-09-25 22:44:40 CET,25-09-2021,202455,22.6875,-10,10.853,3.90326,0.74682,884,33.62,345.4
2021-09-25 22:45:03 CET,25-09-2021,202456,22.6875,-10,12.712,3.90326,0.84832,885,33.62,345.4
2021-09-25 22:45:25 CET,25-09-2021,202457,22.6875,-10,11.901,4.03944,0.85816,893,33.62,345.4
2021-09-25 22:45:47 CET,25-09-2021,202458,22.6875,-10,10.957,3.9305,0.85487,886,33.62,345.4
2021-09-25 22:46:12 CET,25-09-2021,202459,22.6875,-10,10.815,3.90326,0.84181,883,33.62,345.4
2021-09-25 22:46:35 CET,25-09-2021,202460,22.6875,-10,10.589,3.90326,0.84832,886,33.62,345.4
2021-09-25 22:46:58 CET,25-09-2021,202461,22.6875,-10,11.221,3.91234,0.85159,885,33.62,345.4
2021-09-25 22:47:21 CET,25-09-2021,202462,22.75,-10,10.674,3.90326,0.34309,895,33.62,345.4
2021-09-25 22:47:44 CET,25-09-2021,202463,22.6875,-10,10.834,3.90326,0.87147,889,33.62,345.4
2021-09-25 22:48:08 CET,25-09-2021,202464,22.6875,-10,11.212,3.9078,0.88497,882,33.62,345.4
2021-09-25 22:48:29 CET,25-09-2021,202465,22.6875,-10,11.948,3.90326,0.86812,885,33.62,345.4
2021-09-25 22:48:53 CET,25-09-2021,202466,22.6875,-10,11.278,3.90326,0.88157,880,33.62,345.4
2021-09-25 22:49:16 CET,25-09-2021,202467,22.6875,-10,10.702,3.9078,0.84832,815,33.62,345.4
2021-09-25 22:49:38 CET,25-09-2021,202468,22.6875,-10,10.504,3.90326,0.93738,877,33.62,345.4
2021-09-25 22:50:02 CET,25-09-2021,202469,22.6875,-10,10.126,3.9078,0.3097,813,33.62,345.4
2021-09-25 22:50:28 CET,25-09-2021,202470,22.6875,-10,10.504,3.91234,0.31483,816,33.62,345.4
2021-09-25 22:50:51 CET,25-09-2021,202471,22.6875,-10,8.295,3.91688,0.33071,827,33.62,345.4
2021-09-25 22:51:16 CET,25-09-2021,202472,22.6875,-10,11.023,3.9078,0.88157,902,33.62,345.4
2021-09-25 22:51:39 CET,25-09-2021,202473,22.6875,-10,11.183,3.89872,0.85816,899,33.62,345.4
2021-09-25 22:52:01 CET,25-09-2021,202474,22.6875,-10,10.513,3.9078,0.82894,894,33.62,345.4
2021-09-25 22:52:25 CET,25-09-2021,202475,22.6875,-10,10.57,3.9078,0.85159,890,33.62,345.4
2021-09-25 22:52:48 CET,25-09-2021,202476,22.625,-10,13.175,3.91234,0.85159,819,33.62,345.4
2021-09-25 22:53:10 CET,25-09-2021,202477,22.6875,-10,10.664,3.90326,0.88497,887,33.62,345.4
2021-09-25 22:53:33 CET,25-09-2021,202478,22.6875,-10,11.07,3.9078,0.86147,887,33.62,345.4
2021-09-25 22:53:56 CET,25-09-2021,202479,22.6875,-10,9.39,3.90326,0.86479,889,33.62,345.4
2021-09-25 22:54:21 CET,25-09-2021,202480,22.75,-10,10.617,3.90326,0.89866,912,33.62,345.4
2021-09-25 22:54:45 CET,25-09-2021,202481,22.75,-10,11.967,3.91234,0.89179,816,33.62,345.4
2021-09-25 22:55:09 CET,25-09-2021,202482,22.6875,-10,10.504,3.91234,0.87147,894,33.62,345.4
2021-09-25 22:55:32 CET,25-09-2021,202483,22.6875,-10,11.287,3.89872,0.86479,894,33.62,345.4
2021-09-25 22:55:56 CET,25-09-2021,202484,22.6875,-10,11.24,3.9078,0.82894,897,33.62,345.4
2021-09-25 22:56:18 CET,25-09-2021,202485,22.625,-10,10.617,3.91688,0.85816,898,33.62,345.4
2021-09-25 22:56:43 CET,25-09-2021,202486,22.6875,-10,4.615,3.90326,0.88497,897,33.62,345.4
2021-09-25 22:57:05 CET,25-09-2021,202487,22.6875,-10,10.504,4.03036,0.88497,896,33.62,345.4
2021-09-25 22:57:27 CET,25-09-2021,202488,22.6875,-10,10.136,3.90326,0.85487,899,33.62,345.4
2021-09-25 22:57:51 CET,25-09-2021,202489,22.6875,-10,10.627,3.9078,0.88497,902,33.62,345.4
2021-09-25 22:58:13 CET,25-09-2021,202490,22.6875,-10,11.24,3.9078,0.87147,899,33.62,345.4
2021-09-25 22:58:35 CET,25-09-2021,202491,22.6875,-10,10.9,3.9078,0.84832,898,33.62,345.4
2021-09-25 22:59:00 CET,25-09-2021,202492,22.6875,-10,10.834,3.9078,0.87819,901,33.62,345.4
2021-09-25 22:59:21 CET,25-09-2021,202493,22.75,-10,9.89,3.90326,0.86147,902,33.62,345.4
2021-09-25 22:59:43 CET,25-09-2021,202494,22.6875,-10,10.249,3.91234,0.88497,823,33.62,345.4
2021-09-25 23:00:05 CET,25-09-2021,202495,22.6875,-10,10.645,3.91688,0.84832,895,33.62,345.4
2021-09-25 23:00:28 CET,25-09-2021,202496,22.6875,-10,10.438,3.91234,0.88837,826,33.62,345.4
2021-09-25 23:00:50 CET,25-09-2021,202497,22.6875,-10,10.136,3.90326,0.90212,824,33.62,345.4
2021-09-25 23:01:14 CET,25-09-2021,202498,22.6875,-10,10.466,3.91234,0.86479,823,33.62,345.4
2021-09-25 23:01:37 CET,25-09-2021,202499,22.6875,-10,10.24,3.9078,0.91256,896,33.62,345.4
2021-09-25 23:02:01 CET,25-09-2021,202500,22.625,-10,9.843,3.91234,0.88157,869,33.62,345.4
2021-09-25 23:02:22 CET,25-09-2021,202501,22.6875,-10,12.552,3.9078,0.88837,896,33.62,345.4
2021-09-25 23:02:44 CET,25-09-2021,202502,22.6875,-10,7.899,3.91234,0.88497,891,33.62,345.4
2021-09-25 23:03:08 CET,25-09-2021,202503,22.6875,-10,9.787,3.91234,0.89522,895,33.62,345.4
2021-09-25 23:03:29 CET,25-09-2021,202504,22.6875,-10,9.154,3.90326,0.88157,822,33.62,345.4
2021-09-25 23:03:51 CET,25-09-2021,202505,22.6875,-10,11.24,3.9078,0.90907,893,33.62,345.4
2021-09-25 23:04:14 CET,25-09-2021,202506,22.6875,-10,9.881,3.90326,0.88497,896,33.62,345.4
2021-09-25 23:04:37 CET,25-09-2021,202507,22.625,-10,10.343,3.91234,0.28398,898,33.62,345.4
2021-09-25 23:04:59 CET,25-09-2021,202508,22.625,-10,9.098,4.04852,0.91959,965,33.62,345.4
2021-09-25 23:05:23 CET,25-09-2021,202509,22.6875,-10,10.872,3.91234,0.3097,820,33.62,345.4
2021-09-25 23:05:48 CET,25-09-2021,202510,22.6875,-10,9.787,3.9078,0.324,827,33.62,345.4
2021-09-25 23:06:10 CET,25-09-2021,202511,22.6875,-10,10.759,3.92596,0.94821,912,33.62,345.4
2021-09-25 23:06:33 CET,25-09-2021,202512,22.625,-10,11.24,3.91234,0.90907,912,33.62,345.4
2021-09-25 23:06:56 CET,25-09-2021,202513,22.6875,-10,14.741,3.91234,0.89866,910,33.62,345.4
2021-09-25 23:07:22 CET,25-09-2021,202514,22.6875,-10,11.24,3.91688,0.84506,859,33.62,345.4
2021-09-25 23:07:46 CET,25-09-2021,202515,22.6875,-10,10.853,3.91688,0.87819,929,33.62,345.4
2021-09-25 23:08:09 CET,25-09-2021,202516,22.6875,-10,10.862,3.91688,0.86812,924,33.62,345.4
2021-09-25 23:08:33 CET,25-09-2021,202517,22.6875,-10,10.589,3.91688,0.90212,922,33.62,345.4
2021-09-25 23:08:57 CET,25-09-2021,202518,22.6875,-10,10.759,3.90326,0.84832,923,33.62,345.4
2021-09-25 23:09:19 CET,25-09-2021,202519,22.625,-10,11.551,3.90326,0.87147,848,33.62,345.4
2021-09-25 23:09:43 CET,25-09-2021,202520,22.6875,-10,11.221,3.90326,0.86479,927,33.62,345.4
2021-09-25 23:10:05 CET,25-09-2021,202521,22.6875,-10,10.957,3.91688,0.87819,923,33.62,345.4
2021-09-25 23:10:28 CET,25-09-2021,202522,22.6875,-10,10.881,3.91234,0.88837,927,33.62,345.4
2021-09-25 23:10:52 CET,25-09-2021,202523,22.6875,-10,11.042,3.9078,0.79757,930,33.62,345.4
2021-09-25 23:11:15 CET,25-09-2021,202524,22.625,-10,11.372,3.92596,0.88157,930,33.62,345.4
2021-09-25 23:11:41 CET,25-09-2021,202525,22.6875,-10,7.182,3.92596,0.90559,925,33.62,345.4
2021-09-25 23:12:04 CET,25-09-2021,202526,22.625,-10,11.646,3.92142,0.94821,925,33.62,345.4
2021-09-25 23:12:28 CET,25-09-2021,202527,22.6875,-10,9.966,3.9305,0.30843,855,33.62,345.4
2021-09-25 23:12:51 CET,25-09-2021,202528,22.625,-10,10.334,4.04852,0.94098,939,33.62,345.4
2021-09-25 23:13:15 CET,25-09-2021,202529,22.625,-10,15.468,3.92596,0.90212,880,33.62,345.4
2021-09-25 23:13:37 CET,25-09-2021,202530,22.6875,-10,10.674,4.05306,0.90212,949,33.62,345.4
2021-09-25 23:13:59 CET,25-09-2021,202531,22.6875,-10,10.589,3.91688,0.84832,863,33.62,345.4
2021-09-25 23:14:21 CET,25-09-2021,202532,22.6875,-10,10.711,3.91234,0.88497,861,33.62,345.4
2021-09-25 23:14:43 CET,25-09-2021,202533,22.6875,-10,10.523,3.91234,0.88157,935,33.62,345.4
2021-09-25 23:15:05 CET,25-09-2021,202534,22.625,-10,10.542,3.92142,0.88497,927,33.62,345.4
2021-09-25 23:15:31 CET,25-09-2021,202535,22.625,-10,10.032,3.92596,0.26683,933,33.62,345.4
2021-09-25 23:15:57 CET,25-09-2021,202536,22.6875,-10,10.853,3.9078,0.84506,929,33.62,345.4
2021-09-25 23:16:22 CET,25-09-2021,202537,22.625,-10,11.183,3.90326,0.83214,852,33.62,345.4
2021-09-25 23:16:44 CET,25-09-2021,202538,22.625,-10,11.787,3.90326,0.85159,929,33.62,345.4
2021-09-25 23:17:07 CET,25-09-2021,202539,22.625,-10,10.721,3.9078,0.88157,928,33.62,345.4
2021-09-25 23:17:31 CET,25-09-2021,202540,22.6875,-10,10.768,4.04852,0.90559,914,33.62,345.4
2021-09-25 23:17:52 CET,25-09-2021,202541,22.6875,-10,10.485,3.9305,0.31483,845,33.62,345.4
2021-09-25 23:18:14 CET,25-09-2021,202542,22.6875,-10,10.343,4.06214,0.95185,918,33.62,345.4
2021-09-25 23:18:36 CET,25-09-2021,202543,22.625,-10,10.862,3.93504,0.92667,896,33.62,345.4
2021-09-25 23:18:57 CET,25-09-2021,202544,22.625,-10,10.768,4.07122,0.90559,929,33.62,345.4
2021-09-25 23:19:19 CET,25-09-2021,202545,22.6875,-10,9.938,3.94412,0.31873,852,33.62,345.4
2021-09-25 23:19:44 CET,25-09-2021,202546,22.6875,-10,10.711,3.90326,0.90212,933,33.62,345.4
2021-09-25 23:20:08 CET,25-09-2021,202547,22.625,-10,10.494,3.91688,0.89179,866,33.62,345.4
2021-09-25 23:20:30 CET,25-09-2021,202548,22.625,-10,10.523,3.92596,0.87147,925,33.62,345.4
2021-09-25 23:20:53 CET,25-09-2021,202549,22.625,-10,13.788,3.91688,0.89179,917,33.62,345.4
2021-09-25 23:21:17 CET,25-09-2021,202550,22.625,-10,10.806,3.92596,0.88497,921,33.62,345.4
2021-09-25 23:21:40 CET,25-09-2021,202551,22.6875,-10,10.324,3.91688,0.89179,917,33.62,345.4
2021-09-25 23:22:03 CET,25-09-2021,202552,22.625,-10,10.353,3.91234,0.88157,919,33.62,345.4
2021-09-25 23:22:26 CET,25-09-2021,202553,22.625,-10,11.429,3.91688,0.87147,917,33.62,345.4
2021-09-25 23:22:49 CET,25-09-2021,202554,22.6875,-10,11.023,3.91688,0.88157,912,33.62,345.4
2021-09-25 23:23:12 CET,25-09-2021,202555,22.625,-10,10.834,3.91688,0.90907,912,33.62,345.4
2021-09-25 23:23:36 CET,25-09-2021,202556,22.625,-10,10.391,3.94412,0.92667,903,33.62,345.4
2021-09-25 23:24:00 CET,25-09-2021,202557,22.6875,-10,10.221,3.92596,0.29597,838,33.62,345.4
2021-09-25 23:24:22 CET,25-09-2021,202558,22.625,-10,10.126,4.0576,0.91959,914,33.62,345.4
2021-09-25 23:24:45 CET,25-09-2021,202559,22.6875,-10,10.815,4.07576,0.96284,912,33.62,345.4
2021-09-25 23:25:07 CET,25-09-2021,202560,22.6875,-10,10.664,4.0576,0.30843,849,33.62,345.4
2021-09-25 23:25:29 CET,25-09-2021,202561,22.625,-10,11.249,3.91688,0.91959,923,33.62,345.4
2021-09-25 23:25:52 CET,25-09-2021,202562,22.625,-10,11.787,3.91688,0.94821,915,33.62,345.4
2021-09-25 23:26:14 CET,25-09-2021,202563,22.625,-10,12.118,3.96681,0.94459,912,33.62,345.4
2021-09-25 23:26:36 CET,25-09-2021,202564,22.6875,-10,10.976,3.92596,0.92667,905,33.62,345.4
2021-09-25 23:26:57 CET,25-09-2021,202565,22.625,-10,11.448,3.91234,0.95185,906,33.62,345.4
2021-09-25 23:27:21 CET,25-09-2021,202566,22.625,-10,10.749,3.9078,0.95185,903,33.62,345.4
2021-09-25 23:27:42 CET,25-09-2021,202567,22.6875,-10,11.325,3.90326,0.97024,901,33.62,345.4
2021-09-25 23:28:04 CET,25-09-2021,202568,22.625,-10,10.24,3.9078,0.95185,899,33.62,345.4
2021-09-25 23:28:27 CET,25-09-2021,202569,22.625,-10,10.117,3.90326,0.97768,902,33.62,345.4
2021-09-25 23:28:49 CET,25-09-2021,202570,22.625,-10,10.711,3.91234,0.94821,911,33.62,345.4
2021-09-25 23:29:11 CET,25-09-2021,202571,22.625,-10,11.212,4.07576,0.95185,907,33.62,345.4
2021-09-25 23:29:33 CET,25-09-2021,202572,22.625,-10,12.288,3.92142,0.94098,945,33.62,345.4
2021-09-25 23:29:55 CET,25-09-2021,202573,22.625,-10,12.835,3.91234,0.94098,907,33.62,345.4
2021-09-25 23:30:16 CET,25-09-2021,202574,22.625,-10,12.571,3.90326,0.92667,907,33.62,345.4
2021-09-25 23:30:36 CET,25-09-2021,202575,22.625,-10,12.448,3.9078,0.27701,911,33.62,345.4
2021-09-25 23:30:57 CET,25-09-2021,202576,22.625,-10,11.74,3.9078,0.97395,911,33.62,345.4
2021-09-25 23:31:18 CET,25-09-2021,202577,22.625,-10,14.902,3.91688,0.97024,909,33.62,345.4
2021-09-25 23:31:38 CET,25-09-2021,202578,22.625,-10,11.485,3.92142,0.9555,834,33.62,345.4
2021-09-25 23:31:59 CET,25-09-2021,202579,22.625,-10,11.608,3.90326,0.94098,901,33.62,345.4
2021-09-25 23:32:19 CET,25-09-2021,202580,22.625,-10,11.91,3.92596,0.99275,899,33.62,345.4
2021-09-25 23:32:39 CET,25-09-2021,202581,22.625,-10,11.542,3.61727,0.96653,898,33.62,345.4
2021-09-25 23:32:59 CET,25-09-2021,202582,22.6875,-10,11.485,3.90326,0.98143,900,33.62,345.4
2021-09-25 23:33:18 CET,25-09-2021,202583,22.625,-10,11.617,3.90326,0.95185,895,33.62,345.4
2021-09-25 23:33:38 CET,25-09-2021,202584,22.625,-10,11.419,3.91688,0.95916,894,33.62,345.4
2021-09-25 23:33:58 CET,25-09-2021,202585,22.625,-10,10.872,3.91688,0.99275,894,33.62,345.4
2021-09-25 23:34:17 CET,25-09-2021,202586,22.625,-10,10.702,3.9078,0.97024,890,33.62,345.4
2021-09-25 23:34:37 CET,25-09-2021,202587,22.625,-10,11.061,3.9078,0.9555,891,33.62,345.4
2021-09-25 23:34:57 CET,25-09-2021,202588,22.5625,-10,11.032,3.9078,0.98143,896,33.62,345.4
2021-09-25 23:35:17 CET,25-09-2021,202589,22.625,-10,11.174,3.90326,0.97768,891,33.62,345.4
2021-09-25 23:35:38 CET,25-09-2021,202590,22.625,-10,10.881,3.9078,0.93738,891,33.62,345.4
2021-09-25 23:35:58 CET,25-09-2021,202591,22.625,-10,11.24,3.9078,0.95916,891,33.62,345.4
2021-09-25 23:36:19 CET,25-09-2021,202592,22.625,-10,10.447,3.91688,0.98519,887,33.62,345.4
2021-09-25 23:36:38 CET,25-09-2021,202593,22.5625,-10,12.986,3.91234,0.97768,892,33.62,345.4
2021-09-25 23:38:40 CET,25-09-2021,202599,22.6875,-10,12.108,3.9078,0.99275,885,33.62,345.4
2021-09-25 23:39:00 CET,25-09-2021,202600,22.625,-10,12.203,3.91234,0.9555,891,33.62,345.4
2021-09-25 23:39:42 CET,25-09-2021,202602,22.625,-10,12.137,3.90326,0.98519,892,33.62,345.4
2021-09-25 23:40:44 CET,25-09-2021,202605,22.625,-10,12.052,3.90326,0.97024,887,33.62,345.4
2021-09-25 23:41:03 CET,25-09-2021,202606,22.625,-10,11.636,3.96681,0.97768,883,33.62,345.4
2021-09-25 23:41:24 CET,25-09-2021,202607,22.625,-10,11.382,3.91688,0.97024,891,33.62,345.4
2021-09-25 23:41:45 CET,25-09-2021,202608,22.625,-10,11.174,3.94412,0.94821,889,33.62,345.4
2021-09-25 23:42:06 CET,25-09-2021,202609,22.625,-10,10.806,3.92596,0.9555,813,33.62,345.4
2021-09-25 23:42:47 CET,25-09-2021,202611,22.625,-10,9.032,3.9078,0.98519,881,33.62,345.4
2021-09-25 23:43:07 CET,25-09-2021,202612,22.625,-10,11.561,3.90326,0.99275,883,33.62,345.4
2021-09-25 23:43:28 CET,25-09-2021,202613,22.5625,-10,11.249,3.90326,0.99655,879,33.62,345.4
2021-09-25 23:45:09 CET,25-09-2021,202618,22.625,-10,10.117,3.9078,0.97768,879,33.62,345.4
2021-09-25 23:48:53 CET,25-09-2021,202629,22.5625,-10,12.599,3.91234,0.98143,872,33.62,345.4
2021-09-25 23:50:54 CET,25-09-2021,202635,22.625,-10,10.221,3.92596,0.99275,880,33.62,345.4
2021-09-25 23:52:15 CET,25-09-2021,202639,22.5625,-10,10.192,3.92596,0.96284,896,33.62,345.4
2021-09-25 23:52:36 CET,25-09-2021,202640,22.625,-10,10.513,3.89872,0.98143,891,33.62,345.4
2021-09-25 23:52:55 CET,25-09-2021,202641,22.5625,-10,9.777,3.91688,0.98896,891,33.62,345.4
2021-09-25 23:53:15 CET,25-09-2021,202642,22.5625,-10,13.373,3.91234,0.9555,883,33.62,345.4
2021-09-25 23:53:35 CET,25-09-2021,202643,22.5625,-10,11.24,3.9305,0.97768,889,33.62,345.4
2021-09-25 23:54:16 CET,25-09-2021,202645,22.5625,-10,10.447,3.95319,0.90559,818,33.62,345.4
2021-09-25 23:54:36 CET,25-09-2021,202646,22.5625,-10,10.155,3.94412,0.89522,880,33.62,345.4
2021-09-25 23:54:56 CET,25-09-2021,202647,22.625,-10,11.429,3.95319,0.92312,879,33.62,345.4
2021-09-25 23:55:16 CET,25-09-2021,202648,22.625,-10,10.56,3.93504,0.90559,875,33.62,345.4
2021-09-25 23:55:37 CET,25-09-2021,202649,22.625,-10,11.74,3.94412,0.90212,875,33.62,345.4
2021-09-25 23:55:56 CET,25-09-2021,202650,22.5625,-10,8.843,3.94412,0.94098,879,33.62,345.4
2021-09-25 23:56:16 CET,25-09-2021,202651,22.5625,-10,10.702,3.94412,0.94098,880,33.62,345.4
2021-09-25 23:56:37 CET,25-09-2021,202652,22.5625,-10,7.248,3.92596,0.90212,880,33.62,345.4
2021-09-25 23:56:57 CET,25-09-2021,202653,22.5625,-10,10.9,3.94412,0.94821,878,33.62,345.4
2021-09-25 23:57:17 CET,25-09-2021,202654,22.5625,-10,10.391,4.04852,0.94821,877,33.62,345.4
2021-09-25 23:57:38 CET,25-09-2021,202655,22.5625,-10,10.589,3.94865,0.94098,877,33.62,345.4
2021-09-25 23:57:58 CET,25-09-2021,202656,22.625,-10,10.57,3.95319,0.90212,879,33.62,345.4
2021-09-25 23:58:18 CET,25-09-2021,202657,22.5625,-10,10.249,3.94412,0.91607,883,33.62,345.4
2021-09-25 23:58:38 CET,25-09-2021,202658,22.625,-10,10.324,3.95773,0.81941,880,33.62,345.4
2021-09-25 23:59:18 CET,25-09-2021,202660,22.5625,-10,10.117,3.97589,0.98519,890,33.62,345.4
2021-09-25 23:59:37 CET,25-09-2021,202661,22.625,-10,9.805,3.96227,0.37367,843,33.62,345.4
2021-09-25 23:59:57 CET,25-09-2021,202662,22.625,-10,9.598,4.05306,0.37216,848,33.62,345.4
2021-09-26 00:00:17 CET,26-09-2021,202663,22.625,-10,9.192,3.94865,0.34731,838,33.74142857,349.8428571
2021-09-26 00:00:37 CET,26-09-2021,202664,22.625,-10,10.032,3.95319,0.33616,835,33.74142857,349.8428571
2021-09-26 00:00:57 CET,26-09-2021,202665,22.5625,-10,8.899,3.94412,0.94098,915,33.74142857,349.8428571
2021-09-26 00:01:17 CET,26-09-2021,202666,22.625,-10,10.589,3.95773,0.92667,907,33.74142857,349.8428571
